"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","475","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Алтайский край"" должен показать не пустой список","","Mon Dec 09 09:02:57 GMT 2024","broken","Mon Dec 09 09:02:57 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","30","В боковом меню 6 общих ссылок работают При клике на""Карта сайта"" переходит на cbr.ru/sitemap","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","55","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ненецкий автономный округ"" должен показать не пустой список","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","20","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","25","Проверка номеров телефонов в футере Телефон 300 есть","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","18","Быстрый поиск на главной странице","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","quickSearchTest"
"","21","Проверка заголовков верхнего уровня","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:59 GMT 2024","","Проверка страницы ""Карта сайта""","ru.cbr.tests.SiteMapTests","mainGroupsTest"
"","25","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Все"" должен показать не пустой список","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","60","Логотип кликабельный","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","checkClickableLogoTest"
"","26","Проверка номеров телефонов в футере Телефон +7 499 300-30-00 есть","","Mon Dec 09 09:02:58 GMT 2024","broken","Mon Dec 09 09:02:58 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
