"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","В боковом меню 6 общих ссылок работают При клике на""Карта сайта"" переходит на cbr.ru/sitemap","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","10","В боковом меню 6 общих ссылок работают При клике на""Контактная информация"" переходит на cbr.ru/contacts","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","22","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Все"" должен показать не пустой список","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","18","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ярославская область"" должен показать не пустой список","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","24","Переключение языка (RU -> EN, EN -> RU)","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","switchLocaleTest"
"","63","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","19","Поиск организаций по неполному названию Запрос ""Альфа-Банк"" должен найти компанию АО ""АЛЬФА-БАНК"" (ИНН/ОГРН 7728168971/1027700067328). Статус - Действует","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","35","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ямало-Ненецкий автономный округ"" должен показать не пустой список","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","32","В боковом меню 6 общих ссылок работают При клике на""Решения Банка России"" переходит на cbr.ru/rbr","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","30","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Не действует"" должен показать не пустой список","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","33","Поиск организаций по неполному названию Запрос ""Петрокоммерц"" должен найти компанию ОАО Банк ""Петрокоммерц"" (ИНН/ОГРН 7707284568/1027739340584). Статус - Не действует","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","27","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Москва"" должен показать не пустой список","","Mon Dec 09 10:50:16 GMT 2024","broken","Mon Dec 09 10:50:16 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","25","Проверка номеров телефонов в футере Телефон +7 499 300-30-00 есть","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","37","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Санкт-Петербург"" должен показать не пустой список","","Mon Dec 09 10:50:16 GMT 2024","broken","Mon Dec 09 10:50:16 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","78","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ненецкий автономный округ"" должен показать не пустой список","","Mon Dec 09 10:50:16 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","25","Поиск организаций по неполному названию Запрос ""ВТБ"" должен найти компанию Банк ВТБ (ПАО) (ИНН/ОГРН 7702070139/1027739609391). Статус - Действует","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","11","Проверка заголовков верхнего уровня","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка страницы ""Карта сайта""","ru.cbr.tests.SiteMapTests","mainGroupsTest"
"","36","Логотип кликабельный","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","checkClickableLogoTest"
"","13","В боковом меню 6 общих ссылок работают При клике на""О сайте"" переходит на cbr.ru/about","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","456","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Алтайский край"" должен показать не пустой список","","Mon Dec 09 10:50:16 GMT 2024","broken","Mon Dec 09 10:50:16 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","13","Проверка номеров телефонов в футере Телефон 8 800 300-30-00 есть","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","14","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Действует"" должен показать не пустой список","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","58","Быстрый поиск на главной странице","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","quickSearchTest"
"","29","В боковом меню 6 общих ссылок работают При клике на""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","23","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Mon Dec 09 10:50:16 GMT 2024","broken","Mon Dec 09 10:50:16 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","24","Проверка номеров телефонов в футере Телефон 300 есть","","Mon Dec 09 10:50:17 GMT 2024","broken","Mon Dec 09 10:50:17 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
