"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8568","Поиск организаций по неполному названию Запрос ""Петрокоммерц"" должен найти компанию ОАО Банк ""Петрокоммерц"" (ИНН/ОГРН 7707284568/1027739340584). Статус - Не действует","","Sun Dec 01 13:04:00 GMT 2024","passed","Sun Dec 01 13:04:09 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","4855","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Действует"" должен показать не пустой список","","Sun Dec 01 13:04:14 GMT 2024","passed","Sun Dec 01 13:04:19 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","5515","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Sun Dec 01 13:03:09 GMT 2024","passed","Sun Dec 01 13:03:15 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","7123","Проверка заголовков верхнего уровня","","Sun Dec 01 13:05:34 GMT 2024","passed","Sun Dec 01 13:05:41 GMT 2024","","Проверка страницы ""Карта сайта""","ru.cbr.tests.SiteMapTests","mainGroupsTest"
"","5694","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Не действует"" должен показать не пустой список","","Sun Dec 01 13:04:19 GMT 2024","passed","Sun Dec 01 13:04:25 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","3865","Проверка номеров телефонов в футере Телефон 8 800 300-30-00 есть","","Sun Dec 01 13:04:31 GMT 2024","passed","Sun Dec 01 13:04:35 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","6698","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Алтайский край"" должен показать не пустой список","","Sun Dec 01 13:03:03 GMT 2024","passed","Sun Dec 01 13:03:09 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","5252","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Санкт-Петербург"" должен показать не пустой список","","Sun Dec 01 13:03:21 GMT 2024","passed","Sun Dec 01 13:03:27 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","5518","Быстрый поиск на главной странице","","Sun Dec 01 13:04:47 GMT 2024","passed","Sun Dec 01 13:04:52 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","quickSearchTest"
"","6087","В боковом меню 6 общих ссылок работают При клике на""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Sun Dec 01 13:04:58 GMT 2024","passed","Sun Dec 01 13:05:04 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","6896","Поиск организаций по неполному названию Запрос ""ВТБ"" должен найти компанию Банк ВТБ (ПАО) (ИНН/ОГРН 7702070139/1027739609391). Статус - Действует","","Sun Dec 01 13:03:53 GMT 2024","passed","Sun Dec 01 13:04:00 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","6412","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ямало-Ненецкий автономный округ"" должен показать не пустой список","","Sun Dec 01 13:03:32 GMT 2024","passed","Sun Dec 01 13:03:39 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","5826","Логотип кликабельный","","Sun Dec 01 13:04:52 GMT 2024","passed","Sun Dec 01 13:04:58 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","checkClickableLogoTest"
"","5286","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Все"" должен показать не пустой список","","Sun Dec 01 13:04:09 GMT 2024","passed","Sun Dec 01 13:04:14 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","8093","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Sun Dec 01 13:05:04 GMT 2024","passed","Sun Dec 01 13:05:12 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","4380","Проверка номеров телефонов в футере Телефон +7 499 300-30-00 есть","","Sun Dec 01 13:04:35 GMT 2024","passed","Sun Dec 01 13:04:40 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
