"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","В боковом меню 6 общих ссылок работают При клике на""Карта сайта"" переходит на cbr.ru/sitemap","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","29","Проверка номеров телефонов в футере Телефон 300 есть","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","40","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","22","Проверка номеров телефонов в футере Телефон 8 800 300-30-00 есть","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","50","Проверка номеров телефонов в футере Телефон +7 499 300-30-00 есть","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","33","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Mon Dec 09 11:04:52 GMT 2024","broken","Mon Dec 09 11:04:52 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","32","В боковом меню 6 общих ссылок работают При клике на""Решения Банка России"" переходит на cbr.ru/rbr","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","22","Поиск организаций по неполному названию Запрос ""Альфа-Банк"" должен найти компанию АО ""АЛЬФА-БАНК"" (ИНН/ОГРН 7728168971/1027700067328). Статус - Действует","","Mon Dec 09 11:04:52 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","58","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ненецкий автономный округ"" должен показать не пустой список","","Mon Dec 09 11:04:52 GMT 2024","broken","Mon Dec 09 11:04:52 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","22","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Москва"" должен показать не пустой список","","Mon Dec 09 11:04:52 GMT 2024","broken","Mon Dec 09 11:04:52 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","37","Логотип кликабельный","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","checkClickableLogoTest"
"","17","В боковом меню 6 общих ссылок работают При клике на""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","19","Переключение языка (RU -> EN, EN -> RU)","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","switchLocaleTest"
"","29","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Санкт-Петербург"" должен показать не пустой список","","Mon Dec 09 11:04:52 GMT 2024","broken","Mon Dec 09 11:04:52 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","17","В боковом меню 6 общих ссылок работают При клике на""О сайте"" переходит на cbr.ru/about","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","32","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Действует"" должен показать не пустой список","","Mon Dec 09 11:04:53 GMT 2024","broken","Mon Dec 09 11:04:53 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
